elapsedTime,Systemzeit,PosX,PosY,PosZ,NcBlock,Programmname,Werkzeugname,Programmstatus,Betriebsart,DrivePower,DrivePowerX,DrivePowerY,DrivePowerZ,DrivePowerA,DrivePowerC,DrivePowerSpindle,VorschubX,VorschubY,VorschubZ,Spindeldrehzahl,BeschleunigungX,BeschleunigungY,BeschleunigungZ,Spindelbeschleunigung,Hauptversorgung,24V-Versorgung,Antriebe,Bandfilteranlage,Hebepumpe,Kühlung,KühlungSchaltschrank,Späneförderer,NebelRauchabscheider,AirPower_Hauptversorgung,AirPower_Blum,AirPower_Hauptventilblock,AirPower_BlasluftKegelreinigung,AirPower_KlemmungTisch,AirPower_NPS,AirPower_Werkzeugkühlung,AirPower_ÖlLuftschmierungSpindel,AirPower_Sperrluft,AirPower_BlasluftSpindelMitte,TemperaturAußen,TemperaturArbeitsraum,Signallampe_rot,Signallampe_grün,Signallampe_blau,Signallampe_gelb,Späneförderer_vorwärts,Späneförderer_rückwärts,Späneförderer_Pumpe,Hebepumpe_aktiv,Nebelabscheider,Spülpistole,Schaltschrank_Temperatur,Tür_gesperrt
8.305,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982.37,415.21,752.13,0,0,1246.19,62.64,0,0,2641.63,54.6,2658.47,0,0,0,0,795.6,1401.43,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
8.429,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982.37,415.21,752.13,0,0,1246.19,62.64,0,0,2641.63,54.6,2658.47,0,0,0,0,795.6,1400.1,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
8.538,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982.37,415.21,752.13,0,0,1246.19,62.64,0,0,2641.63,54.6,2658.47,0,0,0,0,795.6,1400.1,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
8.661,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2146.61,421.83,775.45,0,0,1243.92,62.59,0,0,2641.63,54.6,2654.57,0,0,0,0,796.93,1400.1,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
8.782,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2146.61,421.83,775.45,0,0,1243.92,62.59,0,0,2645.53,54.6,2654.57,0,0,0,0,796.93,1400.1,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
8.889,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2146.61,421.83,775.45,0,0,1243.92,62.59,0,0,2645.53,54.6,2654.57,0,0,0,0,796.93,1400.1,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
9.008,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2146.61,421.83,775.45,0,0,1243.92,62.59,0,0,2645.53,54.6,2654.57,0,0,0,0,796.93,1400.1,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
9.139,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2140.04,420.15,747.67,0,0,1257.03,62.65,0,0,2645.53,54.6,2654.57,0,0,0,0,796.93,1400.1,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
9.246,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2140.04,420.15,747.67,0,0,1257.03,62.65,0,0,2645.53,54.6,2654.57,0,0,0,0,796.93,1400.1,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
9.35,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2140.04,420.15,747.67,0,0,1257.03,62.65,0,0,2645.53,54.6,2654.57,0,0,0,0,796.93,1400.1,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
9.485,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2140.04,420.15,747.67,0,0,1257.03,62.65,0,0,2645.53,54.6,2654.57,0,0,0,0,796.93,1400.1,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
9.602,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2156.5,416.37,743.99,0,0,1276.13,62.65,0,0,2645.53,54.6,2654.57,0,0,0,0,796.93,1400.1,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
9.727,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2156.5,416.37,743.99,0,0,1276.13,62.65,0,0,2645.53,54.6,2654.57,0,0,0,0,796.93,1400.1,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
9.838,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2156.5,416.37,743.99,0,0,1276.13,62.65,0,0,2645.53,54.6,2654.57,0,0,0,0,796.93,1400.1,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
9.96,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2156.5,416.37,743.99,0,0,1276.13,62.65,0,0,2645.53,54.6,2654.57,0,0,0,0,796.93,1400.1,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
10.072,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2171.59,416.58,742.62,0,0,1276.13,62.61,0,0,2645.53,54.6,2659.8,0,0,0,0,796.93,1400.1,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
10.203,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2171.59,416.58,742.62,0,0,1294.23,62.61,0,0,2646.77,54.6,2659.8,0,0,0,0,794.27,1400.1,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
10.324,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2171.59,416.58,742.62,0,0,1294.23,62.61,0,0,2646.77,54.6,2649.43,0,0,0,0,794.27,1400.1,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
10.457,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2171.59,416.58,742.62,0,0,1294.23,62.61,0,0,2648.1,54.6,2645.53,0,0,0,0,794.27,1400.1,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
10.565,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2187.08,416.21,741.52,0,0,1303.23,62.69,0,0,2650.67,54.6,2646.77,0,0,0,0,794.27,1400.1,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
10.689,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2187.08,416.21,741.52,0,0,1303.23,62.69,0,0,2652,54.6,2653.33,0,0,0,0,794.27,1400.1,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
10.813,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2187.08,416.21,741.52,0,0,1303.23,62.69,0,0,2648.1,54.6,2653.33,0,0,0,0,794.27,1400.1,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
10.946,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2187.08,416.21,741.52,0,0,1303.23,62.69,0,0,2648.1,55.93,2654.57,0,0,0,0,794.27,1400.1,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
11.058,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2195.05,415.21,721.29,0,0,1313.25,62.7,0,0,2648.1,55.93,2661.13,0,0,0,0,794.27,1400.1,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
11.183,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2195.05,415.21,721.29,0,0,1313.25,62.7,0,0,2652,55.93,2661.13,0,0,0,0,794.27,1400.1,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
11.305,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2195.05,415.21,721.29,0,0,1313.25,62.7,0,0,2658.47,55.93,2654.57,0,0,0,0,795.6,1400.1,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
11.441,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2195.05,415.21,721.29,0,0,1313.25,62.7,0,0,2662.37,55.93,2645.53,0,0,0,0,795.6,1401.43,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
11.556,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2198.72,415.24,728.93,0,0,1319.05,62.75,0,0,2659.8,55.93,2645.53,0,0,0,0,796.93,1401.43,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
11.673,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2198.72,415.24,728.93,0,0,1319.05,62.75,0,0,2659.8,55.93,2649.43,0,0,0,0,796.93,1401.43,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
11.808,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2198.72,415.24,728.93,0,0,1319.05,62.75,0,0,2659.8,54.6,2658.47,0,0,0,0,798.17,1401.43,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
11.916,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2198.72,415.24,728.93,0,0,1319.05,62.75,0,0,2654.57,54.6,2659.8,0,0,0,0,798.17,1401.43,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
12.028,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2212.68,416.48,715.6,0,0,1322.93,62.68,0,0,2648.1,54.6,2652,0,0,0,0,796.93,1401.43,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
12.142,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2212.68,416.48,715.6,0,0,1322.93,62.68,0,0,2642.87,54.6,2652,0,0,0,0,795.6,1401.43,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
12.249,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2212.68,416.48,715.6,0,0,1322.93,62.68,0,0,2642.87,54.6,2646.77,0,0,0,0,795.6,1401.43,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
12.357,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2212.68,416.48,715.6,0,0,1322.93,62.68,0,0,2637.73,54.6,2640.3,0,0,0,0,795.6,1401.43,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
12.484,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2212.29,416.42,744.55,0,0,1328.44,62.67,0,0,2635.07,54.6,2640.3,0,0,0,0,795.6,1401.43,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
12.615,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2212.29,416.42,744.55,0,0,1328.44,62.67,0,0,2635.07,54.6,2633.83,0,0,0,0,795.6,1401.43,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
12.704,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2212.29,416.42,744.55,0,0,1328.44,62.67,0,0,2635.07,54.6,2633.83,0,0,0,0,795.6,1401.43,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
12.84,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2212.29,416.42,744.55,0,0,1328.44,62.67,0,0,2635.07,54.6,2633.83,0,0,0,0,795.6,1401.43,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
12.947,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2209.13,417.37,730.89,0,0,1322.24,62.7,0,0,2635.07,54.6,2633.83,0,0,0,0,795.6,1405.33,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
13.056,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2209.13,417.37,730.89,0,0,1322.24,62.7,0,0,2635.07,54.6,2633.83,0,0,0,0,795.6,1405.33,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
13.166,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2209.13,417.37,730.89,0,0,1322.24,62.7,0,0,2635.07,54.6,2633.83,0,0,0,0,795.6,1404,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
13.27,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2209.13,417.37,730.89,0,0,1322.24,62.7,0,0,2635.07,54.6,2633.83,0,0,0,0,795.6,1404,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
13.372,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2209.13,417.37,730.89,0,0,1322.24,62.7,0,0,2635.07,54.6,2633.83,0,0,0,0,795.6,1404,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
13.488,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2195.15,420.74,751.03,0,0,1305.77,62.71,0,0,2635.07,54.6,2633.83,0,0,0,0,795.6,1402.67,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
13.597,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2195.15,420.74,751.03,0,0,1305.77,62.71,0,0,2635.07,54.6,2633.83,0,0,0,0,795.6,1402.67,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
13.72,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2195.15,420.74,751.03,0,0,1305.77,62.71,0,0,2629.93,54.6,2633.83,0,0,0,0,795.6,1402.67,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
13.84,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2195.15,420.74,751.03,0,0,1305.77,62.71,0,0,2629.93,54.6,2633.83,0,0,0,0,795.6,1402.67,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
13.941,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2169.45,420.49,734.14,0,0,1285.63,62.68,0,0,2629.93,54.6,2633.83,0,0,0,0,795.6,1402.67,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
14.067,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2169.45,420.49,734.14,0,0,1285.63,62.68,0,0,2629.93,54.6,2633.83,0,0,0,0,795.6,1402.67,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
14.187,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2169.45,420.49,734.14,0,0,1285.63,62.68,0,0,2629.93,54.6,2633.83,0,0,0,0,795.6,1402.67,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
14.304,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2169.45,420.49,734.14,0,0,1285.63,62.68,0,0,2629.93,54.6,2633.83,0,0,0,0,795.6,1402.67,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
14.43,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2886.94,420.07,1015.26,0,0,1267.22,62.7,0,0,2629.93,54.6,2633.83,0,0,0,0,795.6,1402.67,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,false,false,true,true
14.558,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2886.94,420.07,1015.26,0,0,1267.22,62.7,0,0,2629.93,54.6,2633.83,0,0,0,0,795.6,1402.67,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,true,false,true,true
14.666,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2886.94,420.07,1015.26,0,0,1267.22,62.7,0,0,2629.93,54.6,2633.83,0,0,0,0,795.6,1402.67,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,true,false,true,true
14.784,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2886.94,420.07,1015.26,0,0,1267.22,62.7,0,0,2629.93,54.6,2633.83,0,0,0,0,795.6,1402.67,0,26.2,26.4,false,true,undefined,false,false,false,false,undefined,true,false,true,true
14.9,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13308.61,426.04,2640.56,4051.69,0,1259.7,62.43,0,1608.1,2629.93,54.6,2633.83,0,0,0,0,795.6,1402.67,0,26.3,26.4,false,true,undefined,false,false,false,false,undefined,true,false,true,true
15.016,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13308.61,426.04,2640.56,4051.69,0,1259.7,62.43,0,1608.1,2629.93,54.6,2633.83,0,0,0,0,795.6,1401.43,0,26.3,26.4,false,true,undefined,false,false,false,false,undefined,true,false,true,true
15.147,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13308.61,426.04,2640.56,4051.69,0,1259.7,62.43,0,1608.1,2629.93,54.6,2648.1,0,0,0,0,795.6,1401.43,0,26.3,26.4,false,true,undefined,false,false,false,false,undefined,true,false,true,true
15.269,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13308.61,426.04,2640.56,4051.69,0,1259.7,62.43,0,1608.1,2631.17,54.6,2648.1,0,0,0,0,795.6,1401.43,0,26.3,26.4,false,true,undefined,false,false,false,false,undefined,true,false,true,true
15.394,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7243.9,428.08,845.02,3010.79,0,1259.31,62.63,0,1843.53,2631.17,54.6,2658.47,0,0,0,0,799.5,1401.43,0,26.3,26.4,false,true,undefined,false,false,false,false,undefined,true,false,true,true
15.527,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7243.9,428.08,845.02,3010.79,0,1259.31,62.63,0,1843.53,2636.4,54.6,2662.37,0,0,0,0,800.83,1400.1,0,26.3,26.4,false,true,undefined,false,false,false,false,undefined,true,false,true,true
15.638,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7243.9,428.08,845.02,3010.79,0,1259.31,62.63,0,1843.53,2637.73,53.27,2659.8,0,0,0,0,800.83,1400.1,0,26.3,26.4,false,true,undefined,false,false,false,false,undefined,true,false,true,true
15.743,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7243.9,428.08,845.02,3010.79,0,1259.31,62.63,0,1843.53,2640.3,54.6,2662.37,0,0,0,0,800.83,1400.1,0,26.3,26.4,false,true,undefined,false,false,false,false,undefined,true,false,true,true
15.869,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6522.09,428.34,733.21,3006.85,0,1255.78,62.71,0,1291.74,2644.2,54.6,2661.13,0,0,0,0,800.83,1398.77,0,26.3,26.4,false,true,undefined,false,false,false,false,undefined,true,false,true,true
15.998,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6522.09,428.34,733.21,3006.85,0,1255.78,62.71,0,1291.74,2642.87,54.6,2661.13,0,0,0,0,800.83,1398.77,0,26.3,26.4,false,true,undefined,false,false,false,false,undefined,true,false,true,true
16.105,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6522.09,428.34,733.21,3006.85,0,1255.78,62.71,0,1291.74,2642.87,54.6,2661.13,0,0,0,0,802.07,1398.77,0,26.3,26.4,false,true,undefined,false,false,false,false,undefined,true,false,true,true
16.206,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6522.09,428.34,733.21,3006.85,0,1255.78,62.71,0,1291.74,2642.87,54.6,2663.7,0,0,0,0,802.07,1398.77,0,26.3,26.4,false,true,undefined,false,false,false,false,undefined,true,false,true,true
16.337,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7280.6,428.08,1209.84,3011.14,0,1259.3,62.72,0,807.25,2648.1,54.6,2663.7,0,0,0,0,802.07,1398.77,0,26.3,26.4,false,true,undefined,false,false,false,false,undefined,true,false,true,true
16.472,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7280.6,428.08,1209.84,3011.14,0,1259.3,62.72,0,807.25,2642.87,54.6,2667.6,0,0,0,0,802.07,1398.77,0,26.3,26.4,false,true,undefined,false,false,false,false,undefined,true,false,true,true
16.579,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7280.6,428.08,1209.84,3011.14,0,1259.3,62.72,0,807.25,2642.87,54.6,2663.7,0,0,0,0,802.07,1398.77,0,26.3,26.4,false,true,undefined,false,false,false,false,undefined,true,false,true,true
16.706,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7280.6,428.08,1209.84,3011.14,0,1259.3,62.72,0,807.25,2646.77,54.6,2665.03,0,0,0,0,802.07,1398.77,0,26.3,26.4,false,true,undefined,false,false,false,false,undefined,true,false,true,true
16.829,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7533.5,428.15,1379.49,3012.58,0,1260.94,62.72,0,537.34,2646.77,54.6,2665.03,0,0,0,0,802.07,1398.77,0,26.3,26.4,false,true,undefined,false,false,false,false,undefined,true,false,true,true
16.931,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7533.5,428.15,1379.49,3012.58,0,1260.94,62.72,0,537.34,2646.77,54.6,2665.03,0,0,0,0,802.07,1398.77,0,26.3,26.4,false,true,undefined,false,false,false,false,undefined,true,false,true,true
17.033,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7533.5,428.15,1379.49,3012.58,0,1260.94,62.72,0,537.34,2646.77,54.6,2665.03,0,0,0,0,802.07,1398.77,0,26.3,26.4,false,true,undefined,false,false,false,false,undefined,true,false,true,true
17.154,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7533.5,428.15,1379.49,3012.58,0,1260.94,62.72,0,537.34,2646.77,54.6,2665.03,0,0,0,0,802.07,1398.77,0,26.3,26.4,false,true,undefined,false,false,false,false,undefined,true,false,true,true
17.278,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7446.4,429.93,1426.58,3013.1,0,1255.45,62.69,0,433.01,2646.77,54.6,2665.03,0,0,0,0,802.07,1398.77,0,26.3,26.4,false,true,undefined,false,false,false,false,undefined,true,false,true,true
17.383,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7446.4,429.93,1426.58,3013.1,0,1255.45,62.69,0,433.01,2646.77,54.6,2665.03,0,0,0,0,802.07,1398.77,0,26.3,26.4,false,true,undefined,false,false,false,false,undefined,true,false,true,true
17.493,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7446.4,429.93,1426.58,3013.1,0,1255.45,62.69,0,433.01,2646.77,54.6,2665.03,0,0,0,0,802.07,1398.77,0,26.3,26.4,false,true,undefined,false,false,false,false,undefined,true,false,true,true
17.614,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7446.4,429.93,1426.58,3013.1,0,1255.45,62.69,0,433.01,2646.77,54.6,2665.03,0,0,0,0,802.07,1398.77,0,26.3,26.4,false,true,undefined,false,false,false,false,undefined,true,false,true,true
17.746,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7416.99,431.44,1433.5,3013.37,0,1255.45,62.63,0,398.79,2646.77,55.93,2665.03,0,0,0,0,800.83,1398.77,0,26.3,26.4,false,true,undefined,false,false,false,false,undefined,true,false,true,true
17.858,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7416.99,431.44,1433.5,3013.37,0,1255.75,62.63,0,398.79,2627.27,54.6,2654.57,0,0,0,0,800.83,1398.77,0,26.3,26.4,false,true,undefined,false,false,false,false,undefined,true,false,true,true
17.978,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7416.99,431.44,1433.5,3013.37,0,1255.75,62.63,0,398.79,2622.13,54.6,2665.03,0,0,0,0,800.83,1398.77,0,26.3,26.4,false,true,undefined,false,false,false,false,undefined,true,false,true,true
18.087,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7416.99,431.44,1433.5,3013.37,0,1255.75,62.63,0,398.79,2623.37,54.6,2665.03,0,0,0,0,800.83,1398.77,0,26.3,26.4,false,true,undefined,false,false,false,false,undefined,true,false,true,true
18.211,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7416.99,429.57,1400.68,3010.67,0,1255.75,62.63,0,388.3,2623.37,54.6,2662.37,0,0,0,0,800.83,1398.77,0,26.3,26.4,false,true,undefined,false,false,false,false,undefined,true,false,true,true
18.33,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7390.77,429.57,1400.68,3010.67,0,1255.07,62.63,0,388.3,2624.7,54.6,2654.57,0,0,0,0,800.83,1398.77,0,26.3,26.4,false,true,undefined,false,false,false,false,undefined,true,false,true,true
